Unnamed: 0,name,hp,hp formula,hp special,ac,ac special,cr,str,dex,con,int,wis,cha,str save,dex save,con save,int save,wis save,cha save,walk,fly,swim,burrow,climb,hover,size,alignment,type,source
595,Pirate Deck Wizard,32,5d8 + 10,-,12,-,1,10,14,14,16,13,11,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,GoS
1811,Fiendish Giant Spider,11,2d8 + 2,-,13,-,1/2,12,16,13,3,12,4,-,-,-,-,-,-,40,-,-,-,40,-,M,U,beast,OotA
723,Young Griffon (Small),13,2d6 + 6,-,12,-,1/4,8,15,16,2,13,8,-,-,-,-,-,-,30,80,-,-,-,-,S,U,monstrosity,IDRotF
987,Druid,27,5d8 + 5,-,11,-,2,10,12,13,12,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,MM
1904,Archfiend of Ifnir,184,16d10 + 96,-,18,-,13,21,10,22,19,12,15,-,-,+11,+9,+6,+7,20,30,-,-,-,-,L,CE,fiend,PSA
135,Barovian Commoner,4,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,CoS
471,Young Crystal Dragon,95,10d10 + 40,-,15,-,5,17,12,18,16,14,17,-,+4,+7,-,+5,+6,40,80,-,20,40,-,L,CN,dragon,FTD
2442,Flask of Wine,40,9d8,-,14,-,1,10,17,11,13,14,15,-,-,-,-,-,-,30,-,-,-,20,-,M,CG,humanoid,ToA
61,Lulu,36,8d6 + 8,-,18,-,5,10,11,12,16,19,16,-,+3,+4,-,-,+6,20,120,-,-,-,-,S,LG,celestial,BGDIA
1072,Green Dragon Wyrmling,38,7d8 + 7,-,17,-,2,15,12,13,14,11,13,-,+3,+3,-,+2,+3,30,60,30,-,-,-,M,LE,dragon,MM
1884,Mechachimera,114,12d10 + 48,-,14,-,6,19,11,19,3,14,10,-,-,-,-,-,-,30,60,-,-,-,-,L,CE,construct,OoW
240,Dermot Wurder (Tier 1),44,8d6 + 16,-,17,-,3,16,12,14,10,16,10,-,-,-,-,+5,+2,30,-,-,-,-,-,S,LG,humanoid,CRCotN
57,Hollyphant,36,8d6 + 8,-,18,-,5,10,11,12,16,19,16,-,+3,+4,-,-,+6,20,120,-,-,-,-,S,LG,celestial,BGDIA
382,Undying Councilor,104,16d8 + 32,-,17,-,10,16,10,14,17,21,16,-,-,+6,+7,+9,-,30,-,-,-,-,-,M,NG,undead,ERLW
1387,Dolphin Delighter,27,5d8 + 5,-,14,-,3,14,13,13,11,12,16,-,-,-,-,+3,+5,0,-,60,-,-,-,M,CG,fey,MPMM
1870,Y,36,8d6 + 8,-,13,-,3,9,14,12,11,5,14,-,-,-,-,-,-,30,-,-,-,-,-,S,CE,humanoid,OotA
1844,Ront,15,2d8 + 6,-,13,-,1/2,16,12,16,7,11,10,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,OotA
725,"""The Demogorgon""",123,13d12 + 39,-,15,-,8,21,8,17,6,10,8,-,-,-,-,-,-,40,-,-,-,-,-,L,CN,giant,IMR
1241,Stone Giant,126,11d12 + 55,-,17,-,7,23,15,20,10,12,9,-,+5,+8,-,+4,-,40,-,-,-,-,-,H,N,giant,MM
2336,Kaarghaz,39,6d8 + 12,-,13,-,2,14,10,14,6,10,15,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,TftYP
787,Cornelius Watson,99,18d8 + 18,-,12,-,12,10,14,12,20,15,16,-,-,-,+9,+6,-,30,-,-,-,-,-,M,NG,humanoid,MaBJoV
2103,Fractal Mascot,27,6d6 + 6,-,12,-,1/4,12,14,13,7,10,5,-,-,-,-,-,-,30,-,-,-,-,-,S,N,construct,SCC
1830,Khalessa Draga,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,N,humanoid,OotA
1104,Incubus,66,12d8 + 12,-,15,-,4,8,17,13,15,12,20,-,-,-,-,-,-,30,60,-,-,-,-,M,NE,fiend,MM
529,Niv-Mizzet,370,19d20 + 171,-,22,-,26,29,14,29,30,17,25,-,-,+17,+18,+11,-,40,80,-,-,30,-,G,CN,dragon,GGR
575,Krell Grohlg,27,5d8 + 5,-,11,-,2,18,12,13,12,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,humanoid,GoS
1841,Princess Ebonmire,85,10d10 + 30,-,7,-,4,16,5,16,6,6,1,-,-,-,-,-,-,20,-,-,-,20,-,L,U,ooze,OotA
793,"Demodand, Kelubar",97,13d8 + 39,-,17,-,11,20,13,17,14,15,18,+9,-,+7,-,-,+8,30,60,-,-,-,-,M,NE,fiend,MaBJoV
1275,Vine Blight,26,4d8 + 4,-,12,-,1/2,15,8,14,5,10,3,-,-,-,-,-,-,10,-,-,-,-,-,M,NE,plant,MM
2243,Wiri Fleagol,4,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,CG,humanoid,SKT
2598,Nilbog,7,2d6,-,13,-,1,8,14,10,10,8,15,-,-,-,-,-,-,30,-,-,-,-,-,S,CE,humanoid,VGM
837,Eldritch Lich,165,22d8 + 66,-,17,-,15,11,18,16,19,14,12,-,-,-,+9,+7,-,30,30,-,-,-,True,M,NE,undead,MCV1SC
628,Four-Armed Troll,84,8d10 + 40,-,15,-,6,18,13,20,7,9,7,-,-,-,-,-,-,30,-,-,-,-,-,L,CE,giant,HotDQ
2833,Tashlyn Yafeera,149,23d8 + 46,-,18,-,9,18,15,14,10,14,12,+8,-,+6,-,-,-,30,-,-,-,-,-,M,N,humanoid,WDH
2419,Albino Dwarf Spirit Warrior,30,4d8 + 12,-,13,-,1,13,13,17,12,14,11,-,-,-,-,-,-,25,-,-,-,-,-,M,A,humanoid,ToA
741,Stolos,91,14d8 + 28,-,12,-,6,9,14,15,12,12,18,-,-,-,-,+4,+7,30,30,-,-,-,-,M,NE,humanoid,IMR
68,Night Blade,11,2d8 + 2,-,12,-,1/4,11,15,12,10,11,14,-,-,-,-,-,-,40,-,-,-,-,-,M,CE,humanoid,BGDIA
2453,Jessamine,78,12d8 + 24,-,15,-,8,11,16,14,13,11,10,-,+6,-,+4,-,-,30,-,-,-,-,-,M,N,humanoid,ToA
2562,Gauth,67,9d8 + 27,-,15,-,6,10,14,16,15,15,13,-,-,-,+5,+5,+4,0,20,-,-,-,True,M,LE,aberration,VGM
1662,Drow Arachnomancer,162,25d8 + 50,-,15,-,13,11,17,14,19,14,16,-,-,+7,+9,-,+8,30,-,-,-,30,-,M,CE,humanoid,MTF
2506,Zorbo,27,6d6 + 6,-,10,-,1/2,13,11,13,3,12,7,-,-,-,-,-,-,30,-,-,-,30,-,S,U,monstrosity,ToA
334,Old Croaker,39,6d10 + 6,-,11,-,1,15,13,13,2,10,3,-,-,-,-,-,-,20,-,40,-,-,-,L,U,beast,EGW
1816,Giant Rocktopus,52,8d10 + 8,-,11,-,1,17,13,13,4,10,4,-,-,-,-,-,-,20,-,60,-,10,-,L,U,beast,OotA
1560,Wastrilith,157,15d10 + 75,-,18,-,13,19,18,21,19,12,14,+9,-,+10,-,-,-,30,-,80,-,-,-,L,CE,fiend,MPMM
2176,Giant Raven,22,3d10 + 6,-,10,-,1,15,10,15,6,12,7,-,-,-,-,-,-,10,60,-,-,-,-,L,NE,beast,SKT
2893,Intelligent Black Pudding,85,10d10 + 30,-,7,-,4,16,5,16,14,6,1,-,-,-,-,-,-,20,-,-,-,20,-,L,U,ooze,WDMM
2878,Fazrian,200,16d10 + 112,-,19,-,16,24,20,24,19,22,25,-,-,+12,-,+11,+12,40,120,-,-,-,-,L,LE,celestial,WDMM
2392,Sir Braford,19,3d8 + 6,-,18,-,1/2,16,9,14,10,13,14,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,TftYP
381,Tsucora Quori,68,8d8 + 32,-,16,-,7,17,14,18,14,14,16,-,-,-,-,+5,+6,40,-,-,-,-,-,M,LE,aberration,ERLW
1206,Riding Horse,13,2d10 + 2,-,10,-,1/4,16,10,12,2,11,7,-,-,-,-,-,-,60,-,-,-,-,-,L,U,beast,MM
326,Ishel,24,3d8,-,15,-,1/2,10,14,10,11,11,12,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,EGW
508,Galvanice Weird,22,3d8 + 9,-,12,-,1,14,10,17,3,10,5,-,-,-,-,-,-,30,-,-,-,-,-,M,CN,elemental,GGR
1085,Harpy,38,7d8 + 7,-,11,-,1,12,13,12,7,10,13,-,-,-,-,-,-,20,40,-,-,-,-,M,CE,monstrosity,MM
1726,Orthon,105,10d10 + 50,-,17,-,10,22,16,21,15,15,16,-,+7,+9,-,+6,-,30,-,-,-,30,-,L,LE,fiend,MTF
1463,Lonely Sorrowsworn,112,15d8 + 45,-,16,-,9,16,12,17,6,11,6,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,monstrosity,MPMM
2548,Dimetrodon,19,3d8 + 6,-,12,-,1/4,14,10,15,2,10,5,-,-,-,-,-,-,30,-,20,-,-,-,M,U,beast,VGM
2606,Quickling,10,3d4 + 3,-,16,-,1,4,23,13,10,12,7,-,-,-,-,-,-,120,-,-,-,-,-,T,CE,fey,VGM
2121,Quandrix Apprentice,44,8d8 + 8,-,11,-,2,10,12,13,15,14,11,-,-,-,+4,+4,-,30,-,-,-,-,-,"S, M",A,humanoid,SCC
2663,Inquisitor of the Tome,77,14d8 + 14,-,11,-,8,10,12,12,19,16,15,-,-,-,+7,+6,+5,30,-,-,-,-,-,M,-,humanoid,VRGR
2931,Thwad Underbrew,143,22d8 + 44,-,18,-,9,20,15,14,10,14,12,+9,-,+6,-,-,-,30,-,-,-,-,-,M,NE,humanoid,WDMM
2831,Sylgar,1,1d4 - 1,-,13,-,0,2,16,9,1,7,2,-,-,-,-,-,-,0,-,40,-,-,-,T,U,beast,WDH
183,Phantom Warrior (Archer),45,6d8 + 18,-,16,-,3,16,11,16,8,10,15,-,-,-,-,-,-,30,-,-,-,-,-,M,A,undead,CoS
1090,Hill Giant,105,10d12 + 40,-,13,-,5,21,8,19,5,9,6,-,-,-,-,-,-,40,-,-,-,-,-,H,CE,giant,MM
1381,Devourer,189,18d10 + 90,-,16,-,13,20,12,20,13,10,16,-,-,-,-,-,-,30,-,-,-,-,-,L,CE,undead,MPMM
2318,Giant Subterranean Lizard,66,7d12 + 21,-,14,-,4,21,9,17,2,10,7,-,-,-,-,-,-,30,-,50,-,-,-,H,U,beast,TftYP
1462,Leviathan,328,16d20 + 160,-,17,-,20,27,24,30,2,18,17,-,-,-,-,+10,+9,40,-,120,-,-,-,G,N,elemental,MPMM
557,Zegana,130,20d8 + 40,-,16,-,16,11,14,14,20,18,16,-,-,-,+10,+9,-,30,-,40,-,-,-,M,LN,humanoid,GGR
50,Fiendish Flesh Golem,210,20d10 + 100,-,12,-,8,20,9,20,7,10,5,-,-,-,-,-,-,30,30,-,-,-,True,L,U,construct,BGDIA
1534,Summer Eladrin,165,22d8 + 66,-,19,-,10,19,21,16,14,12,18,-,-,-,-,-,-,50,-,-,-,-,-,M,CN,fey,MPMM
799,Flimp Shagglecran,77,14d6 + 28,-,21,-,9,14,10,14,18,12,11,-,-,+6,+8,-,-,25,25,60,-,-,-,S,LN,humanoid,MaBJoV
2388,Sentient Gray Ooze,22,3d8 + 9,-,8,-,1/2,12,6,16,5,6,2,-,-,-,-,-,-,10,-,-,-,10,-,M,U,ooze,TftYP
2676,Swarm of Maggots,22,5d8,-,11,-,2,3,12,10,1,7,1,-,-,-,-,-,-,20,-,20,-,-,-,M,-,beast,VRGR
1152,Myconid Sovereign,60,8d10 + 16,-,13,-,2,12,10,14,13,15,10,-,-,-,-,-,-,30,-,-,-,-,-,L,LN,plant,MM
607,Shell Shark,32,5d8 + 10,-,18,-,2,15,12,14,3,10,7,+6,-,-,-,-,-,0,-,40,-,-,-,M,U,monstrosity,GoS
2516,Bard,44,8d8 + 8,-,15,-,2,11,14,12,10,13,14,-,+4,-,-,+3,-,30,-,-,-,-,-,M,A,humanoid,VGM
1445,Hellfire Engine,216,16d12 + 112,-,18,-,16,20,16,24,2,10,1,-,+8,-,-,+5,+0,40,-,-,-,-,-,H,LE,construct,MPMM
2470,Orvex Ocrammas,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,N,humanoid,ToA
2408,White Maw,217,14d20 + 70,-,5,-,10,18,1,20,12,10,3,-,-,-,-,-,-,10,-,-,-,-,-,G,CN,ooze,TftYP
64,Master of Souls,45,6d8 + 18,-,12,-,4,10,14,17,19,14,13,-,-,-,-,+4,-,30,-,-,-,-,-,M,NE,humanoid,BGDIA
651,Bjornhild Solvigsdottir,102,12d8 + 48,-,12,-,5,18,11,18,14,11,14,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,IDRotF
2912,Otto,104,16d10 + 16,-,15,-,3,18,20,13,14,12,16,-,-,-,-,-,-,10,60,-,-,-,-,L,CG,dragon,WDMM
2758,Aurinax,256,19d12 + 133,-,19,-,17,27,14,25,16,15,24,-,+8,+13,-,+8,+13,40,80,40,-,-,-,H,LG,dragon,WDH
870,Aboleth,135,18d10 + 36,-,17,-,10,21,9,15,18,15,18,-,-,+6,+8,+6,-,10,-,40,-,-,-,L,LE,aberration,MM
717,Verbeeg Longstrider,119,14d10 + 42,-,14,-,5,19,15,16,13,14,10,-,+5,+6,-,+5,-,50,-,-,-,-,-,L,N,giant,IDRotF
2235,Tressym,5,2d4,-,12,-,0,3,15,10,11,12,12,-,-,-,-,-,-,40,40,-,-,30,-,T,A,monstrosity,SKT
795,Dread Doppelganger,78,12d8 + 24,-,15,-,5,11,20,14,17,14,15,-,-,-,-,-,-,40,-,-,-,-,-,M,NE,monstrosity,MaBJoV
106,Lightning Golem,93,11d8 + 44,-,9,-,5,19,9,18,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,M,N,construct,CM
1273,Vampire Warrior,144,17d8 + 68,-,18,-,15,18,18,18,17,15,18,-,+9,-,-,+7,+9,30,-,-,-,-,-,M,LE,undead,MM
1839,Peebles,27,6d8,-,12,-,1,10,15,10,12,14,16,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,OotA
73,Reaper of Bhaal,27,5d8 + 5,-,15,-,2,11,20,13,15,12,16,-,-,-,-,-,-,40,-,-,-,-,-,M,CE,humanoid,BGDIA
1179,Pit Fiend,300,24d10 + 168,-,19,-,20,26,14,24,22,18,24,-,+8,+13,-,+10,-,30,60,-,-,-,-,L,LE,fiend,MM
1385,Diviner Wizard,90,20d8,-,12,-,8,9,14,11,18,12,11,-,-,-,+7,+4,-,30,-,-,-,-,-,M,A,humanoid,MPMM
1673,Duergar Soulblade,18,4d8,-,14,-,1,11,16,10,11,10,12,-,-,-,-,-,-,25,-,-,-,-,-,M,LE,humanoid,MTF
1048,Giant Spider,26,4d10 + 4,-,14,-,1,14,16,12,2,11,4,-,-,-,-,-,-,30,-,-,-,30,-,L,U,beast,MM
604,Sahuagin Wave Shaper,60,11d8 + 11,-,14,-,5,10,12,12,16,14,12,-,-,-,+6,-,-,30,-,40,-,-,-,M,LE,humanoid,GoS
1122,Lion,26,4d10 + 4,-,12,-,1,17,15,13,3,12,8,-,-,-,-,-,-,50,-,-,-,-,-,L,U,beast,MM
1900,Amonkhet Sphinx,199,19d10 + 95,-,17,-,17,22,10,20,16,18,23,-,+6,+11,+9,+10,-,40,60,-,-,-,-,L,LN,monstrosity,PSA
2743,Skylla,39,6d8 + 12,-,10,-,2,9,11,14,12,15,17,-,-,-,-,+4,+5,30,-,-,-,-,-,M,CE,humanoid,WBtW
1517,Skulk,18,4d8,-,14,-,1/2,6,19,10,10,7,1,-,-,+2,-,-,-,30,-,-,-,-,-,M,CN,monstrosity,MPMM
2381,Reduced-Threat Remorhaz,195,17d12 + 85,-,17,-,11,24,13,21,4,10,5,-,-,-,-,-,-,30,-,-,20,-,-,H,U,monstrosity,TftYP
2058,Billy Beaver,34,7d10 + 21,-,13,-,3,20,12,17,3,12,7,-,-,-,-,-,-,40,-,-,-,-,-,L,U,construct,RMBRE
2648,Yuan-ti Nightmare Speaker,71,13d8 + 13,-,14,-,4,16,14,13,14,12,16,-,-,-,-,+3,+5,30,-,-,-,-,-,M,NE,monstrosity,VGM
565,Drowned Blade,45,6d8 + 18,-,10,-,2,16,8,16,3,9,5,-,-,-,-,-,-,30,-,-,-,-,-,M,CE,undead,GoS
2371,Reduced-Threat Flesh Golem,93,11d8 + 44,-,9,-,5,19,9,18,6,10,5,-,-,-,-,-,-,30,-,-,-,-,-,M,N,construct,TftYP
1622,Triton Master of Waves,105,14d8 + 42,-,15,-,8,16,11,16,10,12,19,-,+3,-,+3,-,+7,30,-,30,-,-,-,M,N,humanoid,MOT
1827,Jade Giant Spider,250,17d10 + 85,-,17,-,10,22,9,20,3,11,1,-,-,-,-,-,-,30,-,-,-,30,-,L,U,construct,OotA
258,Light Devourer,119,14d8 + 56,-,14,-,6,18,18,18,2,10,3,-,-,-,-,-,-,0,-,30,-,-,-,M,U,aberration,CRCotN
2286,Animated Table,39,6d10 + 6,-,15,-,2,18,8,13,1,3,1,-,-,-,-,-,-,40,-,-,-,-,-,L,U,construct,TftYP
886,Ancient Black Dragon,367,21d20 + 147,-,22,-,21,27,14,25,16,15,19,-,+9,+14,-,+9,+11,40,80,40,-,-,-,G,CE,dragon,MM
2324,Grutha,105,10d12 + 40,-,13,-,5,21,8,19,5,9,6,-,-,-,-,-,-,40,-,-,-,-,-,H,CE,giant,TftYP
2407,Werejaguar,120,16d8 + 48,-,12,-,4,17,15,16,10,13,11,-,-,-,-,-,-,-,-,-,-,-,-,M,N,humanoid,TftYP
476,Young Sapphire Dragon,157,15d10 + 75,-,17,-,9,21,14,20,16,15,16,-,+6,+9,-,+6,+7,40,80,-,20,40,-,L,LN,dragon,FTD
614,Yalaga Maladwyn,71,13d8 + 13,-,16,-,8,10,14,12,13,17,18,-,-,+4,-,+6,+7,30,-,-,-,-,-,M,NE,undead,GoS
2484,Tabaxi Minstrel,22,5d8,-,12,-,1/4,10,15,11,14,12,16,-,-,-,-,-,-,30,-,-,-,20,-,M,CG,humanoid,ToA
1885,Onyx,2,1d4,-,12,-,0,3,15,10,3,12,7,-,-,-,-,-,-,400,-,-,-,200,-,H,U,beast,OoW
1699,Hutijin,200,16d10 + 112,-,19,-,21,27,15,25,23,19,25,-,+9,+14,-,+11,-,30,60,-,-,-,-,L,LE,fiend,MTF
2345,Lahnis,66,12d8 + 12,-,12,-,9,9,14,12,17,12,11,-,-,-,+7,+5,-,30,-,-,-,-,-,M,A,humanoid,TftYP
1551,Vegepygmy,13,3d6 + 3,-,13,-,1/4,7,14,13,6,11,7,-,-,-,-,-,-,30,-,-,-,-,-,S,N,plant,MPMM
1526,Star Spawn Mangler,71,13d8 + 13,-,14,-,5,8,18,12,11,12,7,-,+7,+4,-,-,-,40,-,-,-,40,-,M,CE,aberration,MPMM
965,Dao,187,15d10 + 105,-,18,-,11,23,12,24,12,13,14,-,-,-,+5,+5,+6,30,30,-,30,-,-,L,NE,elemental,MM
114,Sage,22,5d8,-,10,-,1/2,8,10,10,18,15,11,-,-,-,-,-,-,30,-,-,-,-,-,M,-,humanoid,CM
1209,Rug of Smothering,33,6d10,-,12,-,2,17,14,10,1,3,1,-,-,-,-,-,-,10,-,-,-,-,-,L,U,construct,MM
1460,Kruthik Hive Lord,102,12d10 + 36,-,20,-,5,19,16,17,10,14,10,-,-,-,-,-,-,40,-,-,20,40,-,L,U,monstrosity,MPMM
490,Cackler,10,3d6,-,15,-,1/2,9,16,11,11,7,12,-,-,-,-,-,-,30,-,-,-,-,-,S,CE,fiend,GGR
561,Bullywug Royal,52,8d8 + 16,-,15,-,3,16,12,14,10,11,14,+5,+3,-,-,-,-,20,-,40,-,-,-,M,NE,humanoid,GoS
2125,Relic Sloth,76,8d12 + 24,-,13,-,2,20,9,17,2,12,8,-,-,-,-,-,-,20,-,-,-,20,-,H,U,beast,SCC
2678,Swarm of Zombie Limbs,22,5d8,-,10,-,1,14,10,10,3,8,5,-,-,-,-,-,-,30,-,-,-,30,-,M,-,undead,VRGR
1700,Hydroloth,135,18d8 + 54,-,15,-,9,12,21,16,19,10,14,-,-,-,-,-,-,20,-,40,-,-,-,M,NE,fiend,MTF
1911,"Manticore, Heart-Piercer",136,16d10 + 48,-,15,-,5,19,14,16,5,12,6,-,-,-,-,-,-,50,-,-,-,-,-,L,CE,monstrosity,PSA
1266,Tyrannosaurus Rex,136,13d12 + 52,-,13,-,8,25,10,19,2,12,9,-,-,-,-,-,-,50,-,-,-,-,-,H,U,beast,MM
293,Anchorite of Talos,58,9d8 + 18,-,13,-,3,16,13,14,9,15,12,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,DIP
2155,Chief Kartha-Kaya,70,8d10 + 16,-,11,-,4,18,11,15,14,15,14,-,-,-,-,-,-,30,-,-,-,-,-,L,NE,monstrosity,SKT
1315,Yuan-ti Malison (Type 2),66,12d8 + 12,-,12,-,3,16,14,13,14,12,16,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,monstrosity,MM
845,Assassin Bug,55,10d8 + 10,-,14,-,3,13,14,13,4,12,6,-,-,-,-,-,-,10,50,-,-,-,-,M,N,monstrosity,MFF
1717,Nupperibo,11,2d8 + 2,-,13,-,1/2,16,11,13,3,8,1,-,-,-,-,-,-,20,-,-,-,-,-,M,LE,fiend,MTF
1059,Glabrezu,157,15d10 + 75,-,17,-,9,20,15,21,19,17,16,+9,-,+9,-,+7,+7,40,-,-,-,-,-,L,CE,fiend,MM
1927,Geist,45,10d8,-,11,-,4,7,13,10,10,12,17,-,-,-,-,-,-,0,40,-,-,-,-,M,A,undead,PSI
528,Nightveil Specter,105,14d8 + 42,-,17,-,10,18,19,16,6,17,11,-,+8,-,-,+7,-,30,-,-,-,-,-,M,NE,undead,GGR
1633,Adult Oblex,75,10d8 + 30,-,14,-,5,8,19,16,19,12,15,-,-,-,+7,-,+5,20,-,-,-,-,-,M,LE,ooze,MTF
1473,Merregon,45,6d8 + 18,-,16,-,4,18,14,17,6,12,8,-,-,-,-,-,-,30,-,-,-,-,-,M,LE,fiend,MPMM
1395,Duergar Despot,119,14d8 + 56,-,21,-,12,20,5,19,15,14,13,-,-,+8,-,+6,-,25,-,-,-,-,-,M,A,humanoid,MPMM
502,Firemane Angel,135,18d8 + 54,-,18,-,12,22,15,17,12,14,23,+10,-,-,-,+6,+10,40,120,-,-,-,-,M,CG,celestial,GGR
926,Blink Dog,22,4d8 + 4,-,13,-,1/4,12,17,12,10,13,11,-,-,-,-,-,-,40,-,-,-,-,-,M,LG,fey,MM
2026,Howling Hatred Initiate,9,2d8,-,13,-,1/8,10,15,10,10,9,11,-,-,-,-,-,-,30,-,-,-,-,-,M,NE,humanoid,PotA
2113,Oracle of Strixhaven,150,20d8 + 60,-,12,-,15,12,15,16,21,20,18,-,-,+8,+10,+10,+9,30,15,-,-,-,True,M,NG,humanoid,SCC
2246,Yak,13,2d10 + 2,-,10,-,1/4,16,10,12,2,10,6,-,-,-,-,-,-,50,-,-,-,-,-,L,U,beast,SKT
2830,Swarm of Mechanical Spiders,22,5d8,-,12,-,1/2,3,13,10,1,7,1,-,-,-,-,-,-,20,-,-,-,20,-,M,U,construct,WDH
2441,Fenthaza,71,13d8 + 13,-,14,-,4,16,14,13,14,12,16,-,-,-,-,+3,+5,30,-,-,-,-,-,M,NE,monstrosity,ToA
1608,Nightmare Shepherd,133,14d10 + 56,-,18,-,11,19,15,18,14,17,20,-,-,+8,-,+7,-,30,60,-,-,-,-,L,LE,fiend,MOT
833,Xan Moonblade,54,12d8,-,13,-,8,10,16,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,LN,humanoid,MaBJoV
1459,Kraken Priest,75,10d8 + 30,-,15,-,5,12,10,16,10,15,14,-,-,-,-,-,-,30,-,30,-,-,-,M,CE,monstrosity,MPMM
351,Bone Knight,84,13d8 + 26,-,20,-,5,18,13,14,12,14,16,-,-,-,-,+5,+6,30,-,-,-,-,-,M,LNXCNYE,humanoid,ERLW
2352,Nereid,44,8d8 + 8,-,13,-,2,10,17,12,13,14,16,-,-,-,-,-,-,30,-,60,-,-,-,M,CGNYE,fey,TftYP
2896,Kavil,40,9d8,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,NE,humanoid,WDMM
713,Telepathic Pentacle,172,15d12 + 75,-,15,-,8,20,12,20,2,10,7,-,-,-,-,-,-,30,-,30,-,30,-,H,U,monstrosity,IDRotF
76,Skull Lasher of Myrkul,32,5d8 + 10,-,12,-,1,10,14,15,16,13,10,-,-,-,-,+3,-,30,-,-,-,-,-,M,NE,humanoid,BGDIA
1030,Giant Centipede,4,1d6 + 1,-,13,-,1/4,5,14,12,1,7,3,-,-,-,-,-,-,30,-,-,-,30,-,S,U,beast,MM
1131,Mammoth,126,11d12 + 55,-,13,-,6,24,9,21,3,11,6,-,-,-,-,-,-,40,-,-,-,-,-,H,U,beast,MM
1345,Black Abishai,58,9d8 + 18,-,15,-,7,14,17,14,13,16,11,-,+6,-,-,+6,-,30,40,-,-,-,-,M,LE,fiend,MPMM
41,Burney the Barber,350,20d20 + 140,-,21,-,21,27,12,25,20,17,19,-,+8,+14,-,+10,+11,40,80,-,-,40,-,G,CG,dragon,BGDIA
934,Brass Dragon Wyrmling,16,3d8 + 3,-,16,-,1,15,10,13,10,11,13,-,+2,+3,-,+2,+3,30,60,-,15,-,-,M,CG,dragon,MM
2679,The Bagman,84,8d10 + 40,-,15,-,5,18,13,20,7,9,7,-,-,-,-,-,-,30,-,-,-,-,-,L,CE,giant,VRGR
1110,Kenku,13,3d8,-,13,-,1/4,10,16,10,11,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,CN,humanoid,MM
1758,Tortle Druid,33,6d8 + 6,-,17,-,2,14,10,12,11,15,12,-,-,-,-,-,-,30,-,-,-,-,-,M,LN,humanoid,MTF
2835,Thorvin Twinbeard,4,1d8,-,10,-,0,10,10,10,10,16,10,-,-,-,-,-,-,25,-,-,-,-,-,M,LN,humanoid,WDH
1098,Hunter Shark,45,6d10 + 12,-,12,-,2,18,13,15,1,10,4,-,-,-,-,-,-,-,-,40,-,-,-,L,U,beast,MM
2215,Princess Serissa,200,20d12 + 100,-,14,-,13,29,14,20,16,18,18,+14,-,+10,-,+9,+9,50,-,50,-,-,-,H,CG,giant,SKT
2870,Crow,1,1d4 - 1,-,12,-,0,2,14,8,2,12,6,-,-,-,-,-,-,10,50,-,-,-,-,T,U,beast,WDMM
1832,Kurr,65,10d8 + 20,-,14,-,4,17,15,15,10,11,13,-,-,+4,-,+2,+3,30,-,-,-,-,-,M,CE,fiend,OotA
635,Linan Swift,8,1d8,-,10,-,0,10,10,10,10,10,10,-,-,-,-,-,-,30,-,-,-,-,-,M,A,humanoid,HotDQ
1118,Kuo-toa Whip,65,10d8 + 20,-,11,-,1,14,10,14,12,14,11,-,-,-,-,-,-,30,-,30,-,-,-,M,NE,humanoid,MM
2730,Kettlesteam the Kenku,22,5d8,-,13,-,1,10,16,10,11,10,16,-,-,-,-,+2,+5,30,-,-,-,-,-,M,CN,humanoid,WBtW
2904,Marta Moonshadow,40,9d8,-,12,-,6,9,14,11,17,12,11,-,-,-,+6,+4,-,30,-,-,-,-,-,M,NE,humanoid,WDMM
1665,Drow Inquisitor,143,22d8 + 44,-,16,-,14,11,15,14,16,21,20,-,-,+7,-,+10,+10,30,-,-,-,-,-,M,NE,humanoid,MTF
360,Fastieth,9,2d8,-,14,-,1/4,12,18,10,4,11,4,-,-,-,-,-,-,50,-,-,-,-,-,M,U,beast,ERLW
